-99.9653876207    -98.5419336233    
-99.7495144206    -97.882128759    
-99.7426106638    -97.4166016201    
-99.5901666997    -97.4991188752    
-99.4900323328    -96.8965307154    
-99.4304756317    -97.3564032459    
-99.3274593289    -95.7061277199    
-99.1239155339    -97.1273204344    
-99.0311171626    -96.268740515    
-99.0147195883    -97.3876427065    
-99.0094924867    -96.651760696    
-98.8686321737    -96.0354741233    
-98.5491960482    -96.2482757662    
-97.9444093628    -96.3961025877    
-97.751499754    -95.0745795318    
-97.6399170588    -95.152938809    
-97.4610491081    -93.4938138769    
-97.3962909855    -94.0397228262    
-97.1978120642    -95.7026403745    
-96.771409131    -94.3789381492    
-96.6362313444    -92.8727746636    
-96.5821872443    -92.7951215061    
-96.4886522518    -93.8801493173    
-96.4021285174    -93.690053926    
-96.3665710354    -94.6225574656    
-96.0944982144    -94.1013724363    
-96.0740819342    -94.4466134549    
-95.9730922736    -94.9526608653    
-95.2637185287    -91.9807904686    
-95.0774647017    -93.3906106116    
-94.9612400693    -92.5581548936    
-94.9498117063    -93.8451872916    
-94.9185993758    -92.8779531413    
-94.8926608336    -93.5929584646    
-94.6235203725    -93.1626832276    
-94.5161897029    -93.4864236009    
-94.1250360482    -91.8362270977    
-93.7250569387    -91.6653222532    
-93.3566522184    -89.8169422096    
-93.3196168094    -91.0065503164    
-93.2159322853    -88.8212276873    
-93.1873051638    -89.9059913029    
-92.9947907232    -91.7307385162    
-92.9912702277    -89.2498045611    
-92.960650542    -90.3718688815    
-92.8810094599    -91.7969635898    
-92.4197085775    -91.3331347583    
-92.2634752002    -89.380629915    
-92.0410714739    -88.9220239238    
-91.9877900268    -89.4071562032    
-91.8802103793    -89.0833981068    
-91.8391275516    -90.0950890616    
-91.7868596394    -88.5934842451    
-91.1892089631    -89.283714498    
-91.0507415775    -88.484017572    
-90.9939371869    -87.1939473175    
-90.9193002798    -88.4665669163    
-90.3335446504    -87.8587955026    
-90.2269229421    -86.854080874    
-90.1645664035    -86.9790421193    
-89.8824560461    -88.4176813479    
-89.408382889    -86.4936542195    
-89.3387133225    -88.5051455374    
-89.315844028    -85.2500326338    
-88.9454704849    -86.4882964097    
-88.8301527654    -87.5420980111    
-88.48283837    -86.058760818    
-88.4395423542    -86.774173578    
-88.4061311921    -85.2453261521    
-88.3063760591    -85.8236242767    
-88.2870462077    -85.8150479197    
-88.0875336198    -86.7769326795    
-88.0533959168    -85.2944663397    
-88.0517856409    -86.9553688346    
-87.9478174959    -86.0930782805    
-87.874543704    -86.4423586381    
-87.6783589349    -85.3306117259    
-87.3535625471    -85.4276043044    
-86.9927376204    -85.2555890013    
-86.5803666904    -85.9392354096    
-86.3637519287    -84.7092726446    
-85.8035139927    -84.5491995765    
-85.655830566    -85.2419330733    
-85.272510226    -81.4304978134    
-85.2313657878    -82.8160021136    
-85.2079036541    -81.3101822375    
-85.0529240688    -82.6096618417    
-85.0050122975    -81.3733496615    
-84.8897970315    -81.4986456478    
-84.4563139886    -79.1940885916    
-84.3512237577    -81.9211754816    
-84.3494841346    -81.8075216068    
-84.3288449791    -83.5093290678    
-83.6027459583    -81.4663454308    
-83.5260038183    -79.7980729271    
-83.50571913    -81.0937702183    
-83.3883252997    -83.4521714978    
-83.3067821716    -79.2324215462    
-82.731313399    -81.2074139884    
-82.4892334718    -80.7369671782    
-82.3313039171    -82.4929968191    
-81.8647083306    -79.9445595369    
-81.8309450926    -78.9857572777    
-81.5344449533    -78.2402342171    
-81.4919285336    -76.7762548453    
-81.1795331646    -79.3016768417    
-80.4542449619    -79.0920252742    
